Topic,Question,Answer,Distractor1,Distractor2,Distractor3
Geology,What type of rock is formed from cooled lava or magma?,Igneous,Sedimentary,Metamorphic,Volcanic
Geology,What type of rock is formed by the cooling and solidification of magma or lava?,Igneous,Sedimentary,Metamorphic,Volcanic
Geology,What type of rock is formed from the accumulation and cementation of sediment?,Sedimentary,Igneous,Metamorphic,None of the above
Geology,What is the name of the process by which rocks are moved from one place to another?,Erosion,Deposition,Weathering,Metamorphism
Geology,What type of rock is formed from the remains of once-living organisms?,Sedimentary,Igneous,Metamorphic,Granitic
Geology,What is the name of the supercontinent that existed before the current continents began to separate?,Pangaea,Laurasia,Gondwana,Riftingia
Geology,What type of rock is formed by the cooling and solidification of lava above ground?,Extrusive igneous,Intrusive igneous,Metamorphic,Sedimentary
Geology,What is the name of the type of rock that is formed from the accumulation of organic material?,Sedimentary,Igneous,Metamorphic,Volcanic
Geology,What is the name for the type of rock that is created from the solidification of magma or lava?,Igneous,Metamorphic,Sedimentary,Granitic
Geology,What is the largest mountain range on Earth?,The Andes,The Himalayas,The Rockies,The Alps
Geology,What is the name of the boundary between the Earth’s crust and mantle?,Mohorovicic discontinuity,Gutenberg discontinuity,Lehmann discontinuity,Repetti discontinuity
Geology,What is the name of the process by which rocks are broken down into smaller pieces?,Weathering,Erosion,Deposition,Plate tectonics
Geology,What is the name of the type of rock that forms from the cooling of lava?,Basalt,Granite,Sandstone,Limestone
Geology,What is the name of the process by which sedimentary rocks are formed?,Lithification,Erosion,Metamorphism,Crystallization
Geology,What is the name of the process by which new oceanic crust is formed?,Seafloor spreading,Subduction,Collisions,Melting
Geology,What is the name of the sedimentary rock that forms from the accumulation of organic matter?,Coal,Oil shale,Limestone,Chalk
Geology,What is the hardest mineral on the Mohs scale?,Diamond,Quartz,Feldspar,Calcite
Geology,What is the name of the process by which rocks are broken down into smaller pieces?,Weathering,Erosion,Magma,Metamorphism
Geology,What is the name of the process by which one tectonic plate moves below another?,Subduction,Seafloor spreading,Collisions,Melting
Geology,What is the name of the supercontinent that existed millions of years ago?,Pangaea,Laurasia,Gondwana,Rodinia
Geology,What is the name of the scale used to measure the strength of earthquakes?,Richter scale,Mercalli scale,Moment magnitude scale,Seismic scale
Geology,What is the name of the theory that explains the movement of tectonic plates?,Plate tectonics,Continental drift,Seafloor spreading,Volcanic activity
Geology,What is the name of the process by which rocks are changed by heat and pressure?,Metamorphism,Magma,Erosion,Weathering
Geology,Where do most earthquakes occur?,On plate boundaries,In the middle of plate,Near mountains,Near volcanoes
Geology,What is the name of the layer of the Earth that is most dense?,Core,Mantle,Crust,Continental shelf
Geology,What is the name of the layer of Earth's atmosphere where weather occurs?,Troposphere,Stratosphere,Mesosphere,Thermosphere
Geology,What is the name of the process by which rocks are melted into magma?,Melting,Subduction,Accretion,Deposition
Geology,What is the name of the process by which rocks are formed from magma?,Solidification,Crystallization,Erosion,Weathering
Geology,What is the name of the largest rock on Earth?,Uluru,El Capitan,Half Dome,Ayers Rock
Geology,What is the name of the scale used to measure the intensity of earthquakes?,Richter scale,Mercalli scale,Moments magnitude scale,Seismic scale
Geology,What is the name of the process by which rocks are physically broken down into smaller pieces?,Weathering,Erosion,Deposition,Transport
Geology,What type of rock is formed by the alteration of preexisting rocks under high temperature and pressure?,Metamorphic,Igneous,Sedimentary,Granite
Geology,What is the name of the point within the Earth where an earthquake originates?,Focus,Epicenter,Fault,Fracture
Geology,What is the name of the layer of the earth below the crust?,Mantle,Core,Asthenosphere,Lithosphere
Geology,What type of volcano is broad and flat| with gently sloping sides?,Shield,Cinder cone,Composite,Caldera
Geology,What is the name of the rock that forms when limestone is subjected to heat and pressure?,Marble,Granite,Slate,Sandstone
Geology,What is the name of the process by which a rock is transformed into a completely new type of rock?,Recrystallization,Melting,Crystallization,Metamorphism
Geology,What is the name of the process by which rocks and minerals are transported from one location to another?,Erosion,Deposition,Weathering,Molting
Geology,What is the name of the process by which a rock changes form or texture due to heat and pressure?,Metamorphism,Igneous intrusion,Erosion,Weathering
Geology,What type of rock is formed by the cooling of magma or lava?,Igneous,Sedimentary,Metamorphic,Volcanic
Geology,What is the name of the type of rock that is formed from the accumulation of sediment?,Sedimentary,Igneous,Metamorphic,Granite
Geology,What type of rock is formed by layers of sediment pressure?,Sedimentary,Igneous,Metamorphic,Granite
Geology,What type of rock is formed from cooling magma?,Igneous rock,Sedimentary rock,Metamorphic rock,None of the above
Geology,What is the process by which rocks are broken down into smaller pieces?,Weathering,Erosion,Volcanism,Metamorphism
Geology,What type of rock is formed by heat and pressure?,Metamorphic,Sedimentary,Igneous,Basalt
Geology,What type of rock is formed by the compression and cementation of sediments?,Sedimentary,Igneous,Metamorphic,Granite
Geology,What type of rock is formed from layers of sediment?,Sedimentary rock,Igneous rock,Metamorphic rock,None of the above
Geology,What is the name of the type of rock that is formed from cooled magma or lava?,Igneous,Sedimentary,Metamorphic,Granite
Geology,What layer of the Earth consists of solid iron and nickel?,Inner core,Outer core,Mantle,Crust
Geology,What is the hardest mineral on the Mohs scale?,Diamond,Quartz,Topaz,Corundum
Geology,What is the scale used to measure the strength of earthquakes?,Richter scale,Kilometer scale,Fahrenheit scale,Celsius scale
Geology,What type of rock is formed by compacted plant and animal remains?,Coal,Sedimentary,Igneous,Metamorphic
Geology,What is the term used to describe the movement of the tectonic plates beneath the Earth’s surface?,Plate tectonics,Volcanism,Erosion,Weathering
Geology,What is the name of the supercontinent that existed millions of years ago?,Pangaea,Laurasia,Gondwana,Eurasia
Geology,What is the most abundant gas in the Earth’s atmosphere?,Nitrogen,Oxygen,Carbon dioxide,Argon
Geology,What is the name of the longest mountain range in the world?,The Andes,The Rockies,The Himalayas,The Alps
Geology,What type of rock is formed by the cooling and solidification of magma or lava?,Igneous,Sedimentary,Metamorphic,Granite
Geology,What is the layer of the Earth's atmosphere closest to the planet's surface?,Troposphere,Stratosphere,Mesosphere,Thermosphere
Geology,What is the most abundant gas in the atmosphere?,Nitrogen,Oxygen,Carbon dioxide,Argon
Geology,What is a mineral composed of pure carbon?,Diamond,Quartz,Feldspar,Mica
Geology,What is the largest layer of the Earth's interior?,Mantle,Crust,Core,Asthenosphere
Geology,Which is the hardest mineral on the Mohs hardness scale?,Diamond,Quartz,Topaz,Corundum
Geology,What type of rock is formed from the cooling of lava or magma?,Igneous,Sedimentary,Metamorphic,Basalt
Geology,What is the name of the boundary between two tectonic plates that are moving apart?,Divergent boundary,Convergent boundary,Transform boundary,Fault line
Geology,What type of rock is formed from cooling lava?,Igneous,Sedimentary,Metamorphic,Volcanic
Geology,What type of rock is formed from the accumulation and cementation of sediments?,Sedimentary,Igneous,Metamorphic,Granite
Geology,What is the process by which rocks are broken down into smaller pieces?,Weathering,Erosion,Metamorphism,Crystallization
Geology,What is the process by which one rock type changes into another rock type?,Metamorphism,Erosion,Deformation,Weathering
Geology,What is the name of the type of rock that forms from the alteration of other rocks by heat and pressure?,Metamorphic,Sedimentary,Igneous,Granite
Mathematics,What is the formula for calculating the area of a circle?,pi x radius squared,2 x pi x radius,pi x diameter,4 x pi x radius
Mathematics,What is the value of pi?,3.14159265359,2.71828182846,1.61803398875,0.69314718056
Mathematics,What is the formula for calculating the slope of a linear equation?,rise over run,y equals mx plus b,y equals ax squared plus bx plus c,quadratic formula
Mathematics,What is the name of the operation used to find the inverse of a function?,Inverse function,Logarithm,Exponential,Derivative
Mathematics,What is the term used to describe a number that can only be divided by itself and one?,Prime number,Composite number,Square number,Cube number
Meteorology,What is the term used to describe the process where water changes from a liquid to a gas?,Evaporation,Condensation,Precipitation,Sublimation
Meteorology,What is the name of the temperature scale that uses the boiling and freezing points of water as reference points?,Celsius,Fahrenheit,Kelvin,Rankine
Meteorology,What is the name of the tool used to measure atmospheric pressure?,Barometer,Thermometer,Anemometer,Hygrometer
Meteorology,What is the layer of the atmosphere closest to the Earth's surface called?,Troposphere,Stratosphere,Mesosphere,Thermosphere
Meteorology,What is the name of the scale used to measure the intensity of hurricanes?,Saffir-Simpson scale,Enhanced Fujita scale,Richter scale,Beaufort scale
Meteorology,What is the name of the instrument used to measure wind speed?,Anemometer,Barometer,Thermometer,Hygrometer
Meteorology,What is the name of the boundary between two different air masses?,Front,Trough,Ridge,Convergence zone
Meteorology,What is the name of the process by which water changes from a gas to a liquid?,Condensation,Evaporation,Melting,Freezing
Meteorology,What is the name of the layer of the atmosphere that contains the ozone layer?,Stratosphere,Troposphere,Mesosphere,Thermosphere
Meteorology,What is the term used to describe the movement of air due to differences in pressure?,Wind,Breeze,Gale,Storm
Physics,What is the formula for potential energy?,PE = mgh,KE = 1/2mv^2,F = ma,E = mc^2
Physics,What type of force causes objects to float in water?,Buoyant force,Electromagnetic force,Weak force,Strong force
Physics,What is the formula for work done by a force?,Force x Distance,Mass x Acceleration,Energy x Time,Power x Time
Physics,What is the force that opposes motion?,Friction,Gravity,Momentum,Inertia
Physics,What is the formula for calculating power?,P=W/t,P=F*d/t,P=F*v,P=F/t
Physics,What is the formula for calculating acceleration?,a=(vf-vi)/t,a=F/m,a=v/t,a=F*d
Physics,What is the speed of light?,299|792|458 m/s,2|997|924|580 m/s,29|979|245.8 m/s,299|792.458 m/s
Physics,What is the formula for pressure?,P = F/A,V = d/t,F = ma,W = F*d
Physics,What is the term for the height of a wave from its amplitude?,Crest,Trough,Wavelength,Frequency
Physics,What type of force is responsible for the gravitational attraction between objects?,Gravity,Electromagnetic force,Weak force,Strong force
Physics,What is the term for the force that opposes the relative motion of two surfaces in contact?,Friction,Gravity,Magnetism,Electricity
Physics,What is the formula for force?,F = ma,F = W/d,F = P/t,F = KE/m
Physics,What is the formula for power?,P=W/t,F=ma,P=mv,W=Fd
Physics,What is the formula for work?,W = F*d,W = m/v,W = p/t,W = a*t^2
Physics,What is the unit for electric current?,Ampere,Volt,Ohm,Watt
Physics,What is the formula for momentum?,p=mv,F=ma,P=W/t,W=Fd
Physics,What is Newton's first law of motion?,An object at rest stays at rest| an object in motion stays in motion with the same speed and direction| unless acted upon by a force.,F = ma,For every action there is an equal and opposite reaction,The force of gravity between two objects depends on their masses and the distance between them
Physics,What is the law that states that the pressure of a gas is inversely proportional to its volume at a constant temperature?,Boyle's Law,Charles's Law,Gay-Lussac's Law,Avogadro's Law
Physics,What is the term for a force exerted on an object due to its motion through a fluid?,Drag,Gravity,Friction,Tension
Physics,What is the unit of measurement for force?,Newton,Kilogram,Meter,Second
Physics,What is the formula for velocity?,v = d/t,a = vf - vi/t,p = m/v,F = m*a
Physics,What is the formula for the period of a pendulum?,T=2π√(L/g),F=ma,P=mv,W=Fd
Physics,What is the formula for momentum?,p = m*v,F = ma,W = F*d,P = F/A
Physics,What is Newton's second law of motion?,F = ma,An object at rest stays at rest| an object in motion stays in motion with the same speed and direction| unless acted upon by a force.,For every action there is an equal and opposite reaction,The force of gravity between two objects depends on their masses and the distance between them
